num,humanized,machine
9212,16 05 21,2021-05-16
9213,30 Oct 1971,1971-10-30
9214,26 01 15,2015-01-26
9215,Monday March 16 1970,1970-03-16
9216,Wednesday November 8 2006,2006-11-08
9217,Friday June 14 2002,2002-06-14
9218,April 17 1974,1974-04-17
9219,8 February 1982,1982-02-08
9220,Apr 26 2012,2012-04-26
9221,30.10.83,1983-10-30
9222,Nov 16 2001,2001-11-16
9223,25 07 97,1997-07-25
9224,August 10 1974,1974-08-10
9225,22 Jul 2010,2010-07-22
9226,Sunday August 22 1982,1982-08-22
9227,19 Apr 1988,1988-04-19
9228,Sunday December 6 1981,1981-12-06
9229,Monday April 23 2007,2007-04-23
9230,10 Jun 1998,1998-06-10
9231,10 Apr 2015,2015-04-10
9232,17 Jul 1996,1996-07-17
9233,09.11.85,1985-11-09
9234,29 August 1971,1971-08-29
9235,07 Aug 2009,2009-08-07
9236,13 September 1975,1975-09-13
9237,29 Feb 2000,2000-02-29
9238,Feb 26 2020,2020-02-26
9239,Thursday June 26 2008,2008-06-26
9240,12 May 2004,2004-05-12
9241,Wednesday November 13 2013,2013-11-13
9242,July 14 2009,2009-07-14
9243,September 12 1978,1978-09-12
9244,June 19 2000,2000-06-19
9245,Tuesday August 25 1987,1987-08-25
9246,Friday September 11 2015,2015-09-11
9247,26 December 1996,1996-12-26
9248,6 January 1988,1988-01-06
9249,Jan 22 2002,2002-01-22
9250,Sunday August 12 1990,1990-08-12
9251,Wednesday February 14 2018,2018-02-14
9252,Monday February 15 2021,2021-02-15
9253,24 Oct 1994,1994-10-24
9254,3 Jan 1978,1978-01-03
9255,17 Feb 1992,1992-02-17
9256,Friday November 7 2014,2014-11-07
9257,Apr 9 1980,1980-04-09
9258,25 Aug 2008,2008-08-25
9259,March 2 2005,2005-03-02
9260,Jul 4 1978,1978-07-04
9261,20 Nov 1987,1987-11-20
9262,Tuesday July 21 2009,2009-07-21
9263,Sunday July 28 2013,2013-07-28
9264,02 Jan 1998,1999-01-02
9265,September 11 1976,1976-09-11
9266,4 October 2007,2007-10-04
9267,10 June 2001,2001-06-10
9268,4 January 2016,2016-01-04
9269,May 27 1971,1971-05-27
9270,Friday October 3 2014,2014-10-03
9271,Tuesday August 1 1972,1972-08-01
9272,7 March 2020,2020-03-07
9273,22 Sep 1980,1980-09-22
9274,12 Sep 1991,1991-09-12
9275,Wednesday September 21 2011,2011-09-21
9276,22 May 1993,1993-05-22
9277,January 4 1985,1985-01-04
9278,Friday November 5 1976,1976-11-05
9279,6/18/78,1978-06-18
9280,07 Nov 2005,2005-11-07
9281,Sunday February 22 2004,2004-02-22
9282,Monday March 29 2010,2010-03-29
9283,Thursday January 29 2009,2009-01-29
9284,September 10 1994,1994-09-10
9285,Monday April 30 1979,1979-04-30
9286,Jul 2 1972,1972-07-02
9287,7 Sep 1990,1990-09-07
9288,22 February 1970,1970-02-22
9289,8/12/08,2008-08-12
9290,Friday March 15 1991,1991-03-15
9291,Thursday July 8 1971,1971-07-08
9292,Friday January 27 1989,1989-01-27
9293,09.11.15,2015-11-09
9294,29 May 1970,1970-05-29
9295,11 January 2003,2003-01-11
9296,27 April 1978,1978-04-27
9297,Saturday April 6 1996,1996-04-06
9298,22 04 91,1991-04-22
9299,13 May 1975,1975-05-13
9300,Thursday December 4 1975,1975-12-04
9301,17 Aug 2016,2016-08-17
9302,Thursday December 18 2008,2008-12-18
9303,Thursday February 4 2021,2021-02-04
9304,Wednesday November 21 1984,1984-11-21
9305,Tuesday May 24 2005,2005-05-24
9306,5/29/07,2007-05-29
9307,Thursday September 10 1987,1987-09-10
9308,10 May 2007,2007-05-10
9309,12/6/81,1981-12-06
9310,Wednesday November 8 1978,1978-11-08
9311,Tuesday June 8 2021,2021-06-08
9312,Wednesday May 21 2008,2008-05-21
9313,Monday August 4 1975,1975-08-04
9314,6 05 18,2018-05-06
9315,1 August 1981,1981-08-01
9316,16.06.15,2015-06-16
9317,Saturday December 14 1991,1991-12-14
9318,April 25 2000,2000-04-25
9319,January 25 2007,2007-01-25
9320,Mar 2 2012,2012-03-02
9321,Saturday July 13 1974,1974-07-13
9322,Monday January 21 2008,2008-01-21
9323,03.08.71,1971-08-03
9324,11 December 1985,1985-12-11
9325,Wednesday January 29 1975,1975-01-29
9326,Wednesday September 17 1975,1975-09-17
9327,9 June 1981,1981-06-09
9328,25 12 91,1991-12-25
9329,Wednesday February 27 2002,2002-02-27
9330,10/25/84,1984-10-25
9331,Friday June 3 2005,2005-06-03
9332,26 Feb 2004,2004-02-26
9333,October 8 2015,2015-10-08
9334,Wednesday March 6 2002,2002-03-06
9335,14 August 1974,1974-08-14
9336,Nov 3 2007,2007-11-03
9337,Nov 7 1970,1970-11-07
9338,Thursday August 5 1982,1982-08-05
9339,27 Feb 1989,1989-02-27
9340,04 Jul 1996,1996-07-04
9341,11 May 2021,2021-05-11
9342,Friday January 20 2012,2012-01-20
9343,Sunday June 3 2001,2001-06-03
9344,Thursday August 16 1990,1990-08-16
9345,Friday November 23 2018,2018-11-23
9346,21 Jan 2016,2016-01-21
9347,Tuesday March 17 1970,1970-03-17
9348,Nov 28 1998,1998-11-28
9349,Sunday June 1 2003,2003-06-01
9350,16 May 1972,1972-05-16
9351,20 Oct 2005,2005-10-20
9352,Monday May 29 2017,2017-05-29
9353,Wednesday May 1 1974,1974-05-01
9354,16 Nov 1985,1985-11-16
9355,Sunday February 15 2009,2009-02-15
9356,Friday November 5 1999,1999-11-05
9357,13 Jun 1987,1987-06-13
9358,Wednesday April 27 2005,2005-04-27
9359,December 12 2012,2012-12-12
9360,Saturday August 25 1973,1973-08-25
9361,June 21 2021,2021-06-21
9362,22 Sep 2008,2008-09-22
9363,Aug 28 2017,2017-08-28
9364,Wednesday April 5 1972,1972-04-05
9365,Saturday September 2 1978,1978-09-02
9366,Wednesday February 19 1975,1975-02-19
9367,Tuesday January 3 2012,2012-01-03
9368,Sep 15 2003,2003-09-15
9369,Sep 29 1994,1994-09-29
9370,18 Apr 1988,1988-04-18
9371,Friday November 8 1985,1985-11-08
9372,November 30 2006,2006-11-30
9373,14 Dec 1970,1970-12-14
9374,Thursday October 28 1971,1971-10-28
9375,Thursday May 6 2021,2021-05-06
9376,Tuesday September 16 2008,2008-09-16
9377,6/10/20,2020-06-10
9378,2 May 1999,1999-05-02
9379,Sunday October 17 2010,2010-10-17
9380,6 December 1978,1978-12-06
9381,May 27 2000,2000-05-27
9382,Sunday February 28 1999,1999-02-28
9383,Sunday February 1 1998,1998-02-01
9384,Friday June 22 2007,2007-06-22
9385,14 November 1994,1994-11-14
9386,Monday March 1 2021,2021-03-01
9387,Tuesday August 30 2016,2016-08-30
9388,26 Dec 2020,2020-12-26
9389,20.01.80,1980-01-20
9390,August 19 1982,1982-08-19
9391,Tuesday October 5 2004,2004-10-05
9392,Monday February 25 1980,1980-02-25
9393,Saturday July 10 1999,1999-07-10
9394,16 July 2013,2013-07-16
9395,1 10 87,1987-10-01
9396,October 16 1972,1972-10-16
9397,10.07.16,2016-07-10
9398,22 Jun 1978,1978-06-22
9399,Wednesday April 28 2021,2021-04-28
9400,August 12 2004,2004-08-12
9401,Sunday December 26 1999,1999-12-26
9402,Thursday December 12 1991,1991-12-12
9403,Saturday February 19 1994,1994-02-19
9404,3/19/20,2020-03-19
9405,15 Dec 1974,1974-12-15
9406,Saturday March 18 2006,2006-03-18
9407,Monday November 16 1992,1992-11-16
9408,29 Oct 1995,1995-10-29
9409,19 Aug 1987,1987-08-19
9410,04 May 1991,1991-05-04
9411,Friday July 31 2015,2015-07-31
9412,August 23 1992,1992-08-23
9413,05 Jun 1985,1985-06-05
9414,Saturday April 23 1988,1988-04-23
9415,Wednesday December 3 1975,1975-12-03
9416,October 9 2000,2000-10-09
9417,Saturday September 5 1981,1981-09-05
9418,25 Jan 1972,1972-01-25
9419,28 August 2009,2009-08-28
9420,Sunday August 6 2017,2017-08-06
9421,September 18 2005,2005-09-18
9422,Monday November 20 1978,1978-11-20
9423,July 31 1998,1998-07-31
9424,October 18 1987,1987-10-18
9425,Saturday October 23 1993,1993-10-23
9426,October 22 1990,1990-10-22
9427,Feb 23 2010,2010-02-23
9428,Saturday May 14 1977,1977-05-14
9429,Friday March 28 1997,1997-03-28
9430,Oct 26 2003,2003-10-26
9431,12 Jan 2000,2000-01-12
9432,25 May 2012,2012-05-25
9433,21 Mar 1996,1996-03-21
9434,January 5 2005,2005-01-05
9435,25 June 2017,2017-06-25
9436,December 10 1973,1973-12-10
9437,4 July 2012,2012-07-04
9438,October 28 2017,2017-10-28
9439,24 Aug 1978,1978-08-24
9440,Friday August 20 1971,1971-08-20
9441,25 Jun 2013,2013-06-25
9442,25 March 1986,1986-03-25
9443,21 July 2015,2015-07-21
9444,Sunday April 6 2003,2003-04-06
9445,23 March 1979,1979-03-23
9446,Saturday July 15 2000,2000-07-15
9447,Tuesday September 7 1976,1976-09-07
9448,26 09 75,1975-09-26
9449,Sunday June 14 1981,1981-06-14
9450,November 7 2004,2004-11-07
9451,13 Mar 1990,1990-03-13
9452,1 May 1994,1994-05-01
9453,Sunday August 6 2006,2006-08-06
9454,07.04.15,2015-04-07
9455,Saturday June 18 1994,1994-06-18
9456,June 8 1995,1995-06-08
9457,Monday January 25 2021,2021-01-25
9458,16 May 1997,1997-05-16
9459,3 Nov 2005,2005-11-03
9460,18 03 16,2016-03-18
9461,Wednesday June 16 2004,2004-06-16
9462,Saturday January 26 1991,1991-01-26
9463,September 15 2003,2003-09-15
9464,Friday June 26 2020,2020-06-26
9465,Sunday March 7 1982,1982-03-07
9466,Wednesday October 31 1973,1973-10-31
9467,5 November 1994,1994-11-05
9468,Tuesday May 14 2019,2019-05-14
9469,Saturday November 27 1976,1976-11-27
9470,Friday January 13 2012,2012-01-13
9471,18 October 2000,2000-10-18
9472,12 October 2004,2004-10-12
9473,1 April 2017,2017-04-01
9474,Sunday April 10 2016,2016-04-10
9475,18 July 1971,1971-07-18
9476,Monday January 19 1970,1970-01-19
9477,18 Aug 2005,2005-08-18
9478,May 26 1985,1985-05-26
9479,9/11/70,1970-09-11
9480,5/16/73,1973-05-16
9481,10 03 01,2001-03-10
9482,Tuesday September 19 1972,1972-09-19
9483,Sunday December 16 1973,1973-12-16
9484,Tuesday June 20 1972,1972-06-20
9485,2/2/70,1970-02-02
9486,Wednesday July 18 2007,2007-07-18
9487,October 13 2020,2020-10-13
9488,Saturday October 19 1974,1974-10-19
9489,07 Jan 1990,1990-01-07
9490,19.04.96,1996-04-19
9491,15 January 2019,2019-01-15
9492,Jun 9 1975,1975-06-09
9493,14 March 1985,1985-03-14
9494,Sunday November 5 2017,2017-11-05
9495,Thursday March 1 2007,2007-03-01
9496,Wednesday November 30 1988,1988-11-30
9497,Friday May 9 1980,1980-05-09
9498,Thursday September 11 1997,1997-09-11
9499,Saturday October 22 1977,1977-10-22
9500,Saturday April 4 1987,1987-04-04
9501,Monday May 12 1986,1986-05-12
9502,November 28 1970,1970-11-28
9503,25 Jan 1999,1999-01-25
9504,Friday November 9 1990,1990-11-09
9505,27 Jul 1974,1974-07-27
9506,15 December 1976,1976-12-15
9507,3 June 2015,2015-06-03
9508,Sunday September 15 1996,1996-09-15
9509,September 27 1996,1996-09-27
9510,April 1 1992,1992-04-01
9511,Thursday April 17 1975,1975-04-17
9512,4 Dec 1989,1989-12-04
9513,6 May 1998,1998-05-06
9514,09.10.80,1980-10-09
9515,Tuesday June 4 2013,2013-06-04
9516,Sunday June 23 1991,1991-06-23
9517,Monday August 28 2006,2006-08-28
9518,February 6 1988,1988-02-06
9519,Friday November 23 1973,1973-11-23
9520,October 12 1973,1973-10-12
9521,Saturday September 2 1989,1989-09-02
9522,28.10.87,1987-10-28
9523,Wednesday December 10 1997,1997-12-10
9524,18 July 2008,2008-07-18
9525,28 Aug 2006,2006-08-28
9526,Thursday October 13 1988,1988-10-13
9527,Wednesday November 11 1970,1970-11-11
9528,19 May 1986,1986-05-19
9529,08.09.12,2012-09-08
9530,5/15/94,1994-05-15
9531,Saturday September 25 2004,2004-09-25
9532,Saturday November 30 1974,1974-11-30
9533,Friday October 29 1993,1993-10-29
9534,Tuesday March 16 1999,1999-03-16
9535,Saturday April 15 2006,2006-04-15
9536,Mar 14 2020,2020-03-14
9537,October 24 1978,1978-10-24
9538,Feb 12 1974,1974-02-12
9539,Wednesday October 15 2008,2008-10-15
9540,Wednesday April 29 1992,1992-04-29
9541,Dec 22 1978,1978-12-22
9542,Thursday September 10 2015,2015-09-10
9543,October 31 1993,1993-10-31
9544,Wednesday March 12 1986,1986-03-12
9545,4 December 1988,1988-12-04
9546,Saturday March 25 2000,2000-03-25
9547,Tuesday June 16 2009,2009-06-16
9548,January 31 1990,1990-01-31
9549,Saturday June 16 2007,2007-06-16
9550,Saturday April 27 2019,2019-04-27
9551,Saturday June 22 1974,1974-06-22
9552,12 Oct 2019,2019-10-12
9553,9 05 75,1975-05-09
9554,Wednesday May 1 2013,2013-05-01
9555,24 01 13,2013-01-24
9556,Tuesday February 9 1988,1988-02-09
9557,Monday June 23 2014,2014-06-23
9558,Saturday December 23 1978,1978-12-23
9559,16.11.94,1994-11-16
9560,17 June 2006,2006-06-17
9561,Wednesday January 17 1973,1973-01-17
9562,Saturday September 11 1971,1971-09-11
9563,Saturday March 22 2008,2008-03-22
9564,Sep 11 2020,2020-09-11
9565,Monday January 4 1982,1982-01-04
9566,Thursday September 14 1989,1989-09-14
9567,Monday December 11 1978,1978-12-11
9568,05 May 2020,2020-05-05
9569,December 10 2013,2013-12-10
9570,Dec 21 1974,1974-12-21
9571,7/21/03,2003-07-21
9572,Saturday April 9 1983,1983-04-09
9573,16 Sep 1995,1995-09-16
9574,8/24/96,1996-08-24
9575,Feb 12 1983,1983-02-12
9576,18 Jan 1976,1976-01-18
9577,August 28 1997,1997-08-28
9578,Sunday April 15 2018,2018-04-15
9579,07 Jul 1977,1977-07-07
9580,Wednesday January 30 2002,2002-01-30
9581,Tuesday August 25 1992,1992-08-25
9582,9 05 87,1987-05-09
9583,Tuesday April 15 1997,1997-04-15
9584,Saturday November 20 1993,1993-11-20
9585,08 Apr 2005,2005-04-08
9586,Saturday August 28 1993,1993-08-28
9587,8 06 98,1998-06-08
9588,4/9/01,2001-04-09
9589,30 June 2013,2013-06-30
9590,Friday March 13 1992,1992-03-13
9591,Monday February 13 2012,2012-02-13
9592,26 December 1984,1984-12-26
9593,14.06.03,2003-06-14
9594,5/2/14,2014-05-02
9595,28 Oct 2007,2007-10-28
9596,26.09.19,2019-09-26
9597,27 Dec 2014,2014-12-27
9598,June 10 2017,2017-06-10
9599,Oct 28 2006,2006-10-28
9600,06 Jul 1996,1996-07-06
9601,7 November 1987,1987-11-07
9602,Saturday January 7 2017,2017-01-07
9603,Monday November 28 1994,1994-11-28
9604,23 Sep 2007,2007-09-23
9605,Wednesday May 13 2015,2015-05-13
9606,Dec 3 1984,1984-12-03
9607,Saturday February 22 1992,1992-02-22
9608,Thursday August 23 1990,1990-08-23
9609,1 March 1996,1996-03-01
9610,May 17 1990,1990-05-17
9611,Friday January 1 1982,1982-01-01
9612,Friday March 2 1990,1990-03-02
9613,Monday February 10 1975,1975-02-10
9614,26 April 1986,1986-04-26
9615,June 29 2007,2007-06-29
9616,Friday July 19 2002,2002-07-19
9617,30 December 1994,1994-12-30
9618,Sunday December 20 1992,1992-12-20
9619,October 13 1993,1993-10-13
9620,7 Aug 2013,2013-08-07
9621,Mar 17 1983,1983-03-17
9622,25 January 2015,2015-01-25
9623,13 June 2016,2016-06-13
9624,31 08 21,2021-08-31
9625,July 13 2014,2014-07-13
9626,Jun 12 1991,1991-06-12
9627,11 September 1995,1995-09-11
9628,Tuesday May 19 1992,1992-05-19
9629,Dec 2 1981,1981-12-02
9630,19 September 1994,1994-09-19
9631,21 Jul 1979,1979-07-21
9632,5 February 1994,1994-02-05
9633,Monday January 19 1970,1970-01-19
9634,29.06.08,2008-06-29
9635,May 7 1975,1975-05-07
9636,November 28 1982,1982-11-28
9637,Monday October 21 1996,1996-10-21
9638,Sunday May 14 1972,1972-05-14
9639,Saturday October 28 2000,2000-10-28
9640,6 Dec 1984,1984-12-06
9641,Tuesday November 1 1994,1994-11-01
9642,10 February 2014,2014-02-10
9643,31 Dec 2017,2017-12-31
9644,25.10.91,1991-10-25
9645,Tuesday December 8 2009,2009-12-08
9646,5 Mar 2008,2008-03-05
9647,Sunday March 10 1991,1991-03-10
9648,4 09 75,1975-09-04
9649,Saturday June 5 1999,1999-06-05
9650,9 01 80,1980-01-09
9651,Friday March 6 1998,1998-03-06
9652,April 29 1977,1977-04-29
9653,June 7 1981,1981-06-07
9654,30 Sep 2012,2012-09-30
9655,02 May 1977,1977-05-02
9656,Tuesday January 7 2020,2020-01-07
9657,3 Sep 1977,1977-09-03
9658,February 17 1986,1986-02-17
9659,Friday February 25 1983,1983-02-25
9660,23 01 96,1996-01-23
9661,16 July 2003,2003-07-16
9662,February 5 2007,2007-02-05
9663,1/20/95,1995-01-20
9664,01 Dec 2017,2017-12-01
9665,23 Mar 2001,2001-03-23
9666,Thursday January 31 1980,1980-01-31
9667,May 20 2001,2001-05-20
9668,18 Jan 1992,1992-01-18
9669,9 September 2013,2013-09-09
9670,22 Mar 1984,1984-03-22
9671,Monday September 21 1992,1992-09-21
9672,Friday March 15 2002,2002-03-15
9673,June 24 1998,1998-06-24
9674,20 Jul 1977,1977-07-20
9675,07.06.79,1979-06-07
9676,October 24 1997,1997-10-24
9677,Saturday March 15 1980,1980-03-15
9678,Tuesday September 7 1993,1993-09-07
9679,Tuesday July 28 2020,2020-07-28
9680,Thursday March 7 1974,1974-03-07
9681,May 26 2020,2020-05-26
9682,27 June 2012,2012-06-27
9683,Monday December 7 1998,1998-12-07
9684,17 December 1987,1987-12-17
9685,December 15 2017,2017-12-15
9686,Monday June 14 1993,1993-06-14
9687,Saturday July 13 2013,2013-07-13
9688,Wednesday May 26 2004,2004-05-26
9689,November 15 1979,1979-11-15
9690,28 July 2005,2005-07-28
9691,Friday October 28 2016,2016-10-28
9692,28 Nov 1995,1995-11-28
9693,26 August 2020,2020-08-26
9694,Friday September 15 1972,1972-09-15
9695,April 18 1997,1997-04-18
9696,17 10 16,2016-10-17
9697,19 February 1977,1977-02-19
9698,April 6 1973,1973-04-06
9699,Monday September 30 1985,1985-09-30
9700,14 Feb 2002,2002-02-14
9701,05 Sep 1973,1973-09-05
9702,Tuesday November 30 2010,2010-11-30
9703,Monday December 5 1983,1983-12-05
9704,29 Oct 1995,1995-10-29
9705,October 21 1998,1998-10-21
9706,5/21/99,1999-05-21
9707,February 22 1981,1981-02-22
9708,02.11.07,2007-11-02
9709,19 December 1973,1973-12-19
9710,Thursday January 12 2012,2012-01-12
9711,31 03 75,1975-03-31
9712,Monday December 25 1995,1995-12-25
9713,18.09.77,1977-09-18
9714,Thursday November 20 1997,1997-11-20
9715,7 Jul 2014,2014-07-07
9716,Tuesday September 9 1975,1975-09-09
9717,23 July 1987,1987-07-23
9718,11 06 92,1992-06-11
9719,26 Dec 2005,2005-12-26
9720,11.07.16,2016-07-11
9721,Friday June 30 1972,1972-06-30
9722,Monday December 16 1974,1974-12-16
9723,27.01.83,1983-01-27
9724,Monday May 12 2003,2003-05-12
9725,11 Oct 2014,2014-10-11
9726,Sunday May 12 1996,1996-05-12
9727,Tuesday October 5 1993,1993-10-05
9728,9 Apr 2020,2020-04-09
9729,Tuesday April 7 2020,2020-04-07
9730,9/17/76,1976-09-17
9731,1 November 2018,2018-11-01
9732,7 September 1985,1985-09-07
9733,21 February 1988,1988-02-21
9734,November 4 2012,2012-11-04
9735,8/6/08,2008-08-06
9736,Sunday April 29 2007,2007-04-29
9737,Tuesday June 6 1989,1989-06-06
9738,28 July 2019,2019-07-28
9739,29 August 2020,2020-08-29
9740,Friday September 2 1983,1983-09-02
9741,December 27 1984,1984-12-27
9742,28 02 82,1982-02-28
9743,November 22 2020,2020-11-22
9744,Tuesday January 23 1973,1973-01-23
9745,12 February 1990,1990-02-12
9746,Sunday May 6 1973,1973-05-06
9747,12 10 01,2001-10-12
9748,20 January 1996,1996-01-20
9749,Wednesday April 7 2004,2004-04-07
9750,7/30/13,2013-07-30
9751,Thursday May 20 2004,2004-05-20
9752,20 May 2013,2013-05-20
9753,Nov 2 2014,2014-11-02
9754,18 Nov 2016,2016-11-18
9755,04 Apr 1981,1981-04-04
9756,21 01 07,2007-01-21
9757,Apr 30 2007,2007-04-30
9758,Monday March 4 2002,2002-03-04
9759,Monday October 9 2017,2017-10-09
9760,21.07.94,1994-07-21
9761,Friday October 28 2016,2016-10-28
9762,Saturday February 20 1982,1982-02-20
9763,19 January 1970,1970-01-19
9764,Sunday December 6 1981,1981-12-06
9765,March 5 2001,2001-03-05
9766,Sunday March 15 2009,2009-03-15
9767,24 Jun 1983,1983-06-24
9768,February 13 1982,1982-02-13
9769,26 08 92,1992-08-26
9770,7 April 2001,2001-04-07
9771,26 06 93,1993-06-26
9772,12/2/11,2011-12-02
9773,Apr 21 1975,1975-04-21
9774,7/21/79,1979-07-21
9775,Friday May 3 2019,2019-05-03
9776,09 Sep 2014,2014-09-09
9777,Sunday May 2 2010,2010-05-02
9778,Monday May 12 2014,2014-05-12
9779,Wednesday October 18 2006,2006-10-18
9780,Monday January 26 2015,2015-01-26
9781,Sunday December 22 2013,2013-12-22
9782,Saturday October 9 1993,1993-10-09
9783,19 Oct 1986,1986-10-19
9784,March 17 1990,1990-03-17
9785,Thursday March 15 1979,1979-03-15
9786,Friday September 23 2005,2005-09-23
9787,29 02 88,1988-02-29
9788,2 February 1993,1993-02-02
9789,Wednesday May 11 1983,1983-05-11
9790,Tuesday May 13 1980,1980-05-13
9791,Friday April 4 1980,1980-04-04
9792,April 19 1981,1981-04-19
9793,Wednesday September 16 2009,2009-09-16
9794,12/3/77,1977-12-03
9795,27 May 2011,2011-05-27
9796,6/16/21,2021-06-16
9797,Saturday October 2 1982,1982-10-02
9798,Monday August 11 2003,2003-08-11
9799,Wednesday January 6 2010,2010-01-06
9800,11/9/97,1997-11-09
9801,21 Aug 1978,1978-08-21
9802,29 September 1972,1972-09-29
9803,Sunday August 27 1972,1972-08-27
9804,11/6/87,1987-11-06
9805,20 August 1988,1988-08-20
9806,April 8 2021,2021-04-08
9807,August 15 1998,1998-08-15
9808,Friday April 7 1972,1972-04-07
9809,Saturday December 19 1992,1992-12-19
9810,16 09 98,1998-09-16
9811,9/28/02,2002-09-28
9812,27 12 08,2008-12-27
9813,Friday February 3 1978,1978-02-03
9814,Sunday December 31 2006,2006-12-31
9815,Friday May 27 2016,2016-05-27
9816,May 10 2012,2012-05-10
9817,June 27 1974,1974-06-27
9818,July 4 1978,1978-07-04
9819,Monday August 25 2014,2014-08-25
9820,2 September 2010,2010-09-02
9821,Thursday September 8 2005,2005-09-08
9822,April 19 2005,2005-04-19
9823,Monday January 1 1973,1973-01-01
9824,Saturday October 6 1984,1984-10-06
9825,Monday February 21 1983,1983-02-21
9826,15 July 1997,1997-07-15
9827,Saturday November 19 1983,1983-11-19
9828,June 3 1997,1997-06-03
9829,Friday April 15 1988,1988-04-15
9830,5 August 1994,1994-08-05
9831,Friday September 24 1993,1993-09-24
9832,Monday January 3 2005,2005-01-03
9833,January 29 2006,2006-01-29
9834,Monday May 10 1971,1971-05-10
9835,28.10.99,1999-10-28
9836,Wednesday July 12 1995,1995-07-12
9837,6/10/10,2010-06-10
9838,May 27 1976,1976-05-27
9839,20 July 1987,1987-07-20
9840,May 29 1978,1978-05-29
9841,Sunday December 23 2012,2012-12-23
9842,Wednesday September 2 1987,1987-09-02
9843,28 12 19,2019-12-28
9844,Tuesday August 30 2011,2011-08-30
9845,February 11 2016,2016-02-11
